id,subject,file_path,line_number,content
34373,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.security.TestUGIWithMiniKdc-output.txt,26,"2021-01-27 10:33:53,033 INFO  security.UserGroupInformation (TestUGIWithMiniKdc.java:lambda$testAutoRenewalThreadRetryWithKdc$0(106)) - Renew failure count is 0"
1567,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.XAConsumerTest-output.txt,42,"2020-12-10 14:38:56,525 [main           ] - INFO  XAConsumerTest                 - >>>INVOKE XA receive with PullRequest Consumer..."
60529,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestProtectedDirectories-output.txt,3472,"2021-01-27 13:09:03,776 [Listener at localhost/39613] INFO  namenode.TestProtectedDirectories (TestProtectedDirectories.java:testMoveToTrash(300)) - Running TestMatrixEntry - ProtectedPaths=[/a/b]; UnprotectedPaths=[/a]"
16177,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.policy.DiscardingDeadLetterPolicyTest-output.txt,137,"2020-12-10 15:07:15,257 [main           ] - INFO  DiscardingDeadLetterPolicyTest - Will redeliver messages: 4 times"
626336,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.master.TestRegionsRecoveryChore-output.txt,7,"2021-03-01 22:21:19,079 DEBUG [Time-limited test] master.TestRegionsRecoveryChore(123): name: region5_1 refCount: 100"
1846,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.usecases.TopicDurableConnectStatsTest-output.txt,20,"2020-12-10 18:49:26,452 [main           ] - INFO  TopicDurableConnectStatsTest   - FINAL Pending Queue Size count (after consumer close): 0"
41912,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-gridmix/target/surefire-reports/org.apache.hadoop.mapred.gridmix.TestSleepJob-output.txt,3497,"2021-01-28 01:51:34,430 INFO  [Listener at localhost/36469] gridmix.Gridmix (TestSleepJob.java:testStressSubmit(114)) -  Replay started at 1611816694430"
43515,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestReplication-output.txt,1196,"2021-01-27 16:39:22,413 [Listener at localhost/34349] INFO  hdfs.TestReplication (TestReplication.java:checkFile(132)) - datanode 1: DatanodeInfoWithStorage[127.0.0.1:45369,DS-fab923fa-f277-404e-9a65-aa5207805fe8,DISK]"
36213,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.http.TestGlobalFilter-output.txt,516,"2021-01-27 10:32:33,244 WARN  http.HttpServer2 (TestGlobalFilter.java:access(86)) - access http://localhost:44301/static/a.out"
36827,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.security.token.TestToken-output.txt,26,"2021-01-27 10:34:21,191 INFO  token.Token (TestToken.java:testEncodeWritable(94)) - Input = eeeee"
11484,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.util.RedeliveryPluginTest-output.txt,3,"2020-12-10 15:51:39,868 [main           ] - INFO  RedeliveryPluginTest           - expected: java.lang.IllegalStateException: RedeliveryPolicy initialRedeliveryDelay must exceed: 1000. RedeliveryPolicy {destination = null, collisionAvoidanceFactor = 0.15, maximumRedeliveries = 6, maximumRedeliveryDelay = -1, initialRedeliveryDelay = 500, useCollisionAvoidance = false, useExponentialBackOff = false, backOffMultiplier = 5.0, redeliveryDelay = 1000, preDispatchCheck = true}"
79758,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestReencryption-output.txt,21756,"2021-01-27 13:01:17,950 [Listener at localhost/34447] INFO  namenode.TestReencryption (TestReencryption.java:waitForReencryptedFiles(1368)) - Waiting for total re-encrypted file count to be 5"
637087,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.QuorumRestartTest-output.txt,1660,"2021-03-02 00:39:23,465 [myid:] - INFO  [main:QuorumRestartTest@90] - ***** Restart 2 succeeded"
35582,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.ipc.TestProtoBufRpcServerHandoff-output.txt,9,"2021-01-27 10:40:03,946 INFO  ipc.TestProtoBufRpcServerHandoff (TestProtoBufRpcServerHandoff.java:test(86)) - startTime=1611761998855, endTime=1611762003946, result.receiveTime=1611761998937, result.responseTime=1611762003939"
61752,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestNamenodeCapacityReport-output.txt,5392,"2021-01-27 13:52:42,386 [Listener at localhost/41563] INFO  namenode.TestNamenodeCapacityReport (TestNamenodeCapacityReport.java:testVolumeSize(99)) - Datanode configCapacity 490116190688 used 49152 non DFS used 220543021536 remaining 244533755904 perentUsed 1.00286425E-5 percentRemaining 49.893017"
1142,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.RedeliveryRecoveryTest-output.txt,31,"2020-12-10 14:46:12,989 [main           ] - INFO  RedeliveryRecoveryTest         - got: ActiveMQTextMessage {commandId = 6, responseRequired = true, messageId = ID:sense02.encs.concordia.ca-44569-1607629572346-4:1:2:1:1, originalDestination = null, originalTransactionId = null, producerId = ID:sense02.encs.concordia.ca-44569-1607629572346-4:1:2:1, destination = queue://redeliveryRecoveryQ, transactionId = null, expiration = 0, timestamp = 1607629572624, arrival = 0, brokerInTime = 1607629572624, brokerOutTime = 1607629572989, correlationId = null, replyTo = null, persistent = true, type = null, priority = 4, groupID = null, groupSequence = 0, targetConsumerId = null, compressed = false, userID = null, content = org.apache.activemq.util.ByteSequence@662706a7, marshalledProperties = null, dataStructure = null, redeliveryCounter = 1, size = 0, properties = null, readOnlyProperties = true, readOnlyBody = true, droppable = false, jmsXGroupFirstForConsumer = false, text = <hello id='1'/>}"
57989,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.datanode.TestCachingStrategy-output.txt,1527,"2021-01-27 11:53:19,393 [Time-limited test] INFO  datanode.TestCachingStrategy (TestCachingStrategy.java:testSeekAfterSetDropBehind(378)) - testSeekAfterSetDropBehind"
637626,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.ChrootAsyncTest-output.txt,2854,"2021-03-02 00:40:06,975 [myid:] - INFO  [main:ChrootAsyncTest@40] - Creating client null"
630642,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/ql/target/surefire-reports/org.apache.hadoop.hive.ql.TestTxnAddPartition-output.txt,7927,"2021-01-27T12:07:43,203  WARN [main] ql.TestTxnAddPartition: addPartitionVectorized: read data(add 2 parts w/data and 1 empty vect): "
57151,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestDFSClientSocketSize-output.txt,326,"2021-01-27 15:41:30,334 [Listener at localhost/37101] INFO  hdfs.TestDFSClientSocketSize (TestDFSClientSocketSize.java:getSendBufferSize(96)) - MiniDFSCluster started."
58831,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.blockmanagement.TestReconstructStripedBlocksWithRackAwareness-output.txt,3895,"2021-01-27 11:35:39,125 [Listener at localhost/39659] INFO  blockmanagement.TestReconstructStripedBlocksWithRackAwareness (TestReconstructStripedBlocksWithRackAwareness.java:testReconstructForNotEnoughRacks(167)) - Created file /foo"
638537,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.quorum.QuorumDigestTest-output.txt,3759,"2021-03-02 00:46:20,955 [myid:3] - INFO  [CommitProcessor:3:QuorumDigestTest$DataTreeMock@250] - skip process txn 4294967302"
634817,tomcat-master,/Users/holen/DegreeProject/mstracker-RQ3/tomcat-master/output/build/logs/TEST-org.apache.tomcat.util.net.openssl.TestOpenSSLConf.NIO2.txt,8,"03-Mar-2021 01:10:15.561 WARNING [main] org.apache.tomcat.util.net.openssl.TestOpenSSLConf.testOpenSSLConfCmdProtocol OpenSSL not found: Can't load library: /home/users/hzhang/project/repo2test/tomcat-master/bin/libtcnative-1.so, Can't load library: /home/users/hzhang/project/repo2test/tomcat-master/bin/liblibtcnative-1.so, no tcnative-1 in java.library.path, no libtcnative-1 in java.library.path"
60564,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestConnCache-output.txt,334,"2021-01-27 11:20:38,749 [Listener at localhost/45137] INFO  hdfs.TestConnCache (TestConnCache.java:testReadFromOneDN(104)) - opened /testConnCache.dat"
634857,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.quorum.FLEMalformedNotificationMessageTest-output.txt,511,"2021-03-02 00:46:52,776 [myid:] - INFO  [main:FLEMalformedNotificationMessageTest@61] - FLEMalformedNotificationMessageTest: null, 3"
34205,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-registry/target/surefire-reports/org.apache.hadoop.registry.client.impl.TestCuratorService-output.txt,511,"2021-01-27 10:52:32,718 [JUnit] INFO  impl.TestCuratorService (TestCuratorService.java:testBackgroundDelete(172)) - took CuratorEventImpl{type=DELETE, resultCode=0, path='/registry/rm', name='null', children=null, context=null, stat=null, data=null, watchedEvent=null, aclList=null, opResults=null}"
47452,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.datanode.TestDataNodeRollingUpgrade-output.txt,4393,"2021-01-27 12:07:35,383 [Listener at localhost/46797] INFO  datanode.TestDataNodeRollingUpgrade (TestDataNodeRollingUpgrade.java:deleteAndEnsureInTrash(137)) - Deleting file /rollingUpgradeAndFinalize.02.dat during rolling upgrade"
33988,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/target/surefire-reports/org.apache.hadoop.yarn.server.router.rmadmin.TestRouterRMAdminService-output.txt,9809,"2021-01-27 19:44:18,430 INFO  [Listener at 0.0.0.0/8052] rmadmin.TestRouterRMAdminService (TestRouterRMAdminService.java:testRouterRMAdminServiceE2E(133)) - testRouterRMAdminServiceE2E - Update Node Resource"
627865,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-rest/target/surefire-reports/org.apache.hadoop.hbase.rest.client.TestXmlParsing-output.txt,2,"2021-03-01 23:26:26,061 DEBUG [Time-limited test] client.TestXmlParsing(88): exception text: 'java.io.IOException: Issue parsing StorageClusterVersionModel object in XML form: null"
43077,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestReencryptionHandler-output.txt,4,"2021-01-27 12:49:50,819 [Time-limited test] INFO  namenode.TestReencryptionHandler (TestReencryptionHandler.java:testThrottleAccumulatingTasks(201)) - Throttle completed, consumed 3000"
635573,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.ObserverMasterTest-output.txt,6038,"2021-03-02 00:36:38,941 [myid:] - INFO  [main-EventThread:ObserverMasterTest$AsyncWriter@511] - wrote /obs900"
627776,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.util.TestRootPath-output.txt,2,"2021-03-01 22:30:17,662 INFO  [main] util.TestRootPath(66): Got expected exception when checking invalid path:"
37114,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/target/surefire-reports/org.apache.hadoop.mapreduce.v2.app.job.impl.TestTaskImpl-output.txt,158,"2021-01-27 20:31:59,200 INFO  [main] impl.TestTaskImpl (TestTaskImpl.java:testKillSuccessfulTask(478)) - --- START: testKillSuccesfulTask ---"
47413,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.ha.TestFailureToReadEdits-output.txt,2131,"2021-01-27 12:46:11,576 [Listener at localhost/10990] INFO  ha.TestFailureToReadEdits (TestFailureToReadEdits.java:setUpCluster(130)) - Set SHARED_DIR_HA cluster's basePort to 13512"
34159,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/target/surefire-reports/org.apache.hadoop.yarn.client.cli.TestLogsCLI-output.txt,159,"2021-01-27 19:11:06,440 INFO  [Time-limited test] cli.TestLogsCLI (TestLogsCLI.java:testFetchFinishedApplictionLogs(507)) - Container: container_0_0001_01_000001 on localhost_12341611792666270"
61717,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestFileAppend4-output.txt,4516,"2021-01-27 11:05:33,702 [Listener at localhost/37251] INFO  hdfs.TestFileAppend4 (TestFileAppend4.java:testCompleteOtherLeaseHoldersFile(266)) - Writing some data from new appender"
632319,pig-trunk,/Users/holen/DegreeProject/mstracker-RQ3/pig-trunk/build/test/logs/TEST-org.apache.pig.test.TestPigStorage.txt,5291,"2021-03-07 23:14:00,537 [JobControl] INFO  org.apache.pig.test.TestPigStorage$PigExtendedStorage  - Using PigTextInputFormat"
83255,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestReconstructStripedFile-output.txt,9938,"2021-01-27 16:01:43,176 [Time-limited test] INFO  hdfs.TestReconstructStripedFile (TestReconstructStripedFile.java:assertFileBlocksReconstruction(389)) - replica after reconstruction /home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/test/data/vLZPWJek39/data/data18/current/BP-480988887-192.168.165.202-1611781296725/current/finalized/subdir0/subdir0/blk_-9223372036854775769"
16560,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.network.CompressionOverNetworkTest-output.txt,387,"2020-12-10 17:01:44,408 [main           ] - INFO  CompressionOverNetworkTest     - BrokerService[localBroker] bridges [DurableConduitBridge:localBroker->remoteBroker]"
54510,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestCacheDirectives-output.txt,9438,"2021-01-27 14:04:34,452 [Listener at localhost/36911] INFO  namenode.TestCacheDirectives (TestCacheDirectives.java:waitForCachedBlocks(758)) - Waiting for 0 blocks with 0 replicas."
630865,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/ql/target/surefire-reports/org.apache.hadoop.hive.ql.TestTxnNoBuckets-output.txt,15234,"2021-01-27T12:25:02,674  WARN [main] ql.TestTxnNoBuckets: {""writeid"":0,""bucketid"":536870912,""rowid"":4}	1	4	file:/home/users/hzhang/project/repo2test/hive-master/ql/target/tmp/org.apache.hadoop.hive.ql.TestTxnNoBuckets-1611779017548/warehouse/nonacidnonbucket/base_10000004_v0000023/bucket_00000"
6951,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ4413Test-output.txt,4113,"2020-12-10 16:00:18,302 [pool-1-thread-1] - INFO  AMQ4413Test                    - pub sent msg: 27"
43695,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.common.TestGetUriFromString-output.txt,86,"2021-01-27 12:21:01,999 [main] INFO  common.TestGetUriFromString (TestGetUriFromString.java:testRelativePathAsURI(58)) - Uri: file:/home/users/hzhang/project/repo2test/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/relativeFilePath"
636002,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.SerializationPerfTest-output.txt,74,"2021-03-02 00:40:53,218 [myid:] - INFO  [main:SerializationPerfTest@72] - Serialized 10006 nodes in 4 ms (0us/node), depth=2 width=10000 datalen=20"
58915,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestReadStripedFileWithMissingBlocks-output.txt,2312,"2021-01-27 14:41:56,456 [Listener at localhost/44533] INFO  hdfs.TestReadStripedFileWithMissingBlocks (TestReadStripedFileWithMissingBlocks.java:readFileWithMissingBlocks(109)) - readFileWithMissingBlocks: (2,0)"
17971,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.TestClientRMTokens-output.txt,28,"2021-01-27 18:54:25,944 INFO  [Listener at 0.0.0.0/8032] resourcemanager.TestClientRMTokens (TestClientRMTokens.java:testDelegationToken(177)) - Renewed token at: 1611791665944, NextExpiryTime: 1611791675940"
628239,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/hcatalog/core/target/surefire-reports/org.apache.hive.hcatalog.data.TestJsonSerDe-output.txt,220,"2021-01-27T12:56:32,957  INFO [main] data.TestJsonSerDe: modif tbl props:{columns=_col0,_col1,_col2,_col3,_col4,_col5,_col6,_col7,_col8,_col9,_col10,_col11,_col12,_col13,_col14,_col15,_col16,_col17,_col18, columns.types=tinyint,smallint,int,bigint,double,float,string,string,struct<a:string,b:string>,array<int>,map<smallint,string>,boolean,array<struct<i1:int,i2:struct<ii1:array<int>,ii2:map<string,struct<iii1:int>>>>>,decimal(5,2),char(10),varchar(20),date,timestamp,binary}"
42440,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-distcp/target/surefire-reports/org.apache.hadoop.tools.TestDistCpSystem-output.txt,32457,"2021-01-28 01:39:52,362 [Time-limited test] INFO  tools.TestDistCpSystem (TestDistCpSystem.java:compareFiles(278)) - ______ compared src and dst files for 90624 bytes, content match. FileLength: 102400"
638637,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.RecoveryTest-output.txt,107,"2021-03-02 00:39:39,785 [myid:] - INFO  [main:RecoveryTest@85] - starting creating nodes"
34366,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.net.TestDNS-output.txt,2,"2021-01-27 10:47:19,232 INFO  net.TestDNS (TestDNS.java:testLocalhostResolves(267)) - Localhost IPAddr is localhost/127.0.0.1"
18225,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.reservation.planning.TestAlignedPlanner-output.txt,592,"2021-01-27 17:49:54,521 INFO  [main] planning.TestAlignedPlanner (TestAlignedPlanner.java:setup(1076)) - Running with seed: 4515714174556338475"
83350,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.diskbalancer.TestDiskBalancerWithMockMover-output.txt,4297,"2021-01-27 14:23:40,062 [Listener at localhost/42249] INFO  diskbalancer.TestDiskBalancerWithMockMover (TestDiskBalancerWithMockMover.java:getRunCount(465)) - Run count : 1"
1960,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ4582Test-output.txt,53,"2020-12-10 16:11:35,998 [main           ] - INFO  AMQ4582Test                    - BrokerService threw:"
33947,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/target/surefire-reports/org.apache.hadoop.yarn.server.TestContainerManagerSecurity-output.txt,861,"2021-01-27 18:59:44,413 INFO  [Listener at localhost/39185] server.TestContainerManagerSecurity (TestContainerManagerSecurity.java:testContainerToken(636)) - Running test for malice user"
626220,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.regionserver.querymatcher.TestUserScanQueryMatcher-output.txt,31,"2021-03-01 22:31:36,281 DEBUG [Time-limited test] querymatcher.TestUserScanQueryMatcher(245): expected INCLUDE, actual INCLUDE"
37245,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/target/surefire-reports/org.apache.hadoop.mapreduce.v2.hs.TestJobHistoryParsing-output.txt,1134,"2021-01-27 20:38:20,603 INFO  [Listener at 0.0.0.0/39659] hs.TestJobHistoryParsing (TestJobHistoryParsing.java:testHistoryParsingForFailedAttempts(463)) - FINISHED testHistoryParsingForFailedAttempts"
41913,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-distcp/target/surefire-reports/org.apache.hadoop.tools.mapred.lib.TestDynamicInputFormat-output.txt,1,"2021-01-28 01:42:44,280 [main] DEBUG lib.TestDynamicInputFormat (TestDynamicInputFormat.java:getConfigurationForCluster(75)) - fs.default.name  == file:///"
46926,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestListOpenFiles-output.txt,2290,"2021-01-27 13:08:12,566 [Time-limited test] INFO  namenode.TestListOpenFiles (TestListOpenFiles.java:verifyOpenFiles(152)) - OpenFile: /open-3-4"
35834,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.security.TestKDiagNoKDC-output.txt,440,"2021-01-27 10:33:22,520 ERROR security.TestKDiagNoKDC (TestKDiagNoKDC.java:kdiagFailure(85)) - Expected an exception in category LOGIN, return code 0"
81992,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.datanode.metrics.TestSlowNodeDetector-output.txt,11,"2021-01-27 11:56:06,868 [Time-limited test] INFO  metrics.TestSlowNodeDetector (TestSlowNodeDetector.java:testOutliersFromTestMatrix(250)) - Verifying set {n1=1029.4322, n2=2647.876, n3=9194.312, n4=2.2, n5=2012.92, n6=1843.81, n7=1201.43, n8=6712.01, n9=3278.554, n10=2091.765, n11=9194.77}"
79631,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.web.TestWebHDFS-output.txt,844,"2021-01-27 15:08:34,074 [Listener at localhost/33305] INFO  web.TestWebHDFS (TestWebHDFS.java:testWebHdfsNoRedirect(1553)) - Sending append request http://localhost:34797/webhdfs/v1/testWebHdfsNoRedirect?op=APPEND&noredirect=true"
20760,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/target/surefire-reports/org.apache.hadoop.yarn.server.nodemanager.amrmproxy.TestAMRMProxyMetrics-output.txt,1,"2021-01-27 17:19:08,100 INFO  [main] amrmproxy.TestAMRMProxyMetrics (TestAMRMProxyMetrics.java:init(39)) - Test: aggregate metrics are initialized correctly"
627870,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-http/target/surefire-reports/org.apache.hadoop.hbase.http.TestHttpServerWebapps-output.txt,2,"2021-03-01 22:13:47,073 DEBUG [Time-limited test] http.TestHttpServerWebapps(70): Expected exception java.io.FileNotFoundException: webapps/NoSuchWebapp not found in CLASSPATH"
10444,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ5426Test-output.txt,994,"2020-12-10 16:21:02,647 [me-limited test] - INFO  AMQ5426Test                    - Run 492 of 1000 completed, message received: 1"
83476,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestParallelRead-output.txt,526,"2021-01-27 11:21:33,262 [Listener at localhost/41247] INFO  hdfs.TestParallelReadUtil (TestParallelReadUtil.java:runParallelRead(358)) - --- Report: ReadWorker-2-/TestParallelRead.dat.0 read 62145948 B; average 60689 B per read"
12850,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.DuplicateFromStoreTest-output.txt,48,"2020-12-10 16:44:54,846 [pool-2-thread-6] - ERROR DuplicateFromStoreTest         - Received message of unsupported type. Expecting TextMessage. count: 5015"
627293,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.master.cleaner.TestCleanerChore-output.txt,139,"2021-03-01 22:20:36,346 DEBUG [Time-limited test] cleaner.TestCleanerChore(320): Writing test data to: /home/users/hzhang/project/repo2test/hbase-master/hbase-server/target/test-data/bf7d2397-cae2-2665-4af6-71401474073e"
